id	tweet	emotion	offensive	tweet_proc	cat1_score	cat2_score	cat3_score
94	Looking for a good 📚 this HASHTAG? Here are our favorite April releases for inspiration:  URL  URL	others	0	looking for a good : books : this hashtag ? here are our favorite april releases for inspiration : url url	0.01810949482023716	0.015548010356724262	0.02316855639219284
95	"USER USER Thank you! Here's my latest, ""Without Condition,"" a dark novel about a serial killer navigating through her first relationship.  URL HASHTAG"	others	0	"user user thank you ! here ' s my latest , "" without condition , "" a dark novel about a serial killer navigating through her first relationship . url hashtag"	0.01611846126616001	0.016450174152851105	0.024263009428977966
96	Suarez celebration against Liverpool, his former club, is the ugliest thing you could see tonight. HASHTAG	disgust	0	suarez celebration against liverpool , his former club , is the ugliest thing you could see tonight . hashtag	0.016850261017680168	0.015382600016891956	0.022610587999224663
97	Suarez is still a beautiful beast... HASHTAG HASHTAG HASHTAG	others	0	suarez is still a beautiful beast ... hashtag hashtag hashtag	0.028752706944942474	0.013122178614139557	0.01664535142481327
98	"USER 3. Re HASHTAG:- A ""youth movement"" promoted by all elites from politics to the HASHTAG, from the HASHTAG to the HASHTAG AND you do not have one critical thought?- Are you still HASHTAG asking hard questions or just propagandists selling the will of the ruling elite?"	disgust	0	"user 3 . re hashtag : - a "" youth movement "" promoted by all elites from politics to the hashtag , from the hashtag to the hashtag and you do not have one critical thought ? - are you still hashtag asking hard questions or just propagandists selling the will of the ruling elite ?"	0.026929158717393875	0.014119964092969894	0.017033608630299568
99	This looks like us germans going crazy again against a movement that is too fast being judged over - meaning and confirming the climatic change all over the world by this. HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG  URL	others	0	this looks like us germans going crazy again against a movement that is too fast being judged over - meaning and confirming the climatic change all over the world by this . hashtag hashtag hashtag hashtag hashtag hashtag hashtag hashtag hashtag url	0.15996596217155457	0.012656169943511486	0.014211473055183887
100	Arya showing up in King’s Landing to kill Cersei HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG  URL	others	0	arya showing up in king ’ s landing to kill cersei hashtag hashtag hashtag hashtag hashtag url	0.017670873552560806	0.015222281217575073	0.021377339959144592
101	USER USER Both miss the key point. It is the ugly remnants of HASHTAG on display in HASHTAG	others	0	user user both miss the key point . it is the ugly remnants of hashtag on display in hashtag	0.03774580731987953	0.011746088974177837	0.016207074746489525
102	Photos: Inside Notre Dame After Devastating Fire HASHTAG  URL  URL	sadness	0	photos : inside notre dame after devastating fire hashtag url url	0.017210204154253006	0.015542523935437202	0.021542435511946678
103	I stand in solidarity with the HASHTAG and the HASHTAG at large and express my sadness and grief at the burning of the HASHTAG . HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG  URL	sadness	0	i stand in solidarity with the hashtag and the hashtag at large and express my sadness and grief at the burning of the hashtag . hashtag hashtag hashtag hashtag hashtag url	0.040080610662698746	0.012604975141584873	0.013867455534636974
104	***** Our God is angry! Wait till he deals with you pieces of human low life garbage!!!! Running over good people with your evil made power!! I'm angry as hell!! Can only imagine how God feels!!! HASHTAG HASHTAG HASHTAG dictator cockroach!!!  URL	anger	1	* * * our god is angry ! wait till he deals with you pieces of human low life garbage ! ! ! running over good people with your evil made power ! ! i ' m angry as hell ! ! can only imagine how god feels ! ! ! hashtag hashtag hashtag dictator cockroach ! ! ! url	0.03854690119624138	0.01338736992329359	0.01295704860240221
105	USER Look. The people of HASHTAG DID take to the streets. They REJECT HASHTAG & your HASHTAG coup attempt HASHTAG  URL	joy	0	user look . the people of hashtag did take to the streets . they reject hashtag & your hashtag coup attempt hashtag url	0.02283601649105549	0.013572563417255878	0.017398841679096222
106	USER HASHTAG Me with my recent read. Awesome book.. loved the way USER narrate the story. Some of my believes got shaken, Got explanation of some of the questions in my mind. Truly one of my favorite book. USER  USER  USER  URL	others	0	user hashtag me with my recent read . awesome book .. loved the way user narrate the story . some of my believes got shaken , got explanation of some of the questions in my mind . truly one of my favorite book . user user user url	0.023334186524152756	0.01389860175549984	0.01738172210752964
107	OMG that was a beautiful goal!! HASHTAG HASHTAG HASHTAG	joy	0	omg that was a beautiful goal ! ! hashtag hashtag hashtag	0.018200062215328217	0.01594315841794014	0.02239002101123333
108	Happy HASHTAG. Which book are you celebrating with this year?  URL	joy	0	happy hashtag . which book are you celebrating with this year ? url	0.020406505092978477	0.015964072197675705	0.020214220508933067
109	Tonight the winner will be: HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG	others	0	tonight the winner will be : hashtag hashtag hashtag hashtag hashtag hashtag hashtag	0.01647573709487915	0.0157669335603714	0.0238544512540102
110	HASHTAG HASHTAG HASHTAG A mass delusion. Children living in terror of 'climate breakdown' when the data shows the EXACT OPPOSITE of what they are being told by their manipulators.  URL	disgust	0	hashtag hashtag hashtag a mass delusion . children living in terror of ' climate breakdown ' when the data shows the exact opposite of what they are being told by their manipulators . url	0.25425630807876587	0.015873031690716743	0.014541502110660076
111	I used to be that person who got upset about spoiler posts but then I just learned to keep off social media until I watched widely popular tv shows/movies 🤷🏿‍♀️ HASHTAG HASHTAG	others	0	i used to be that person who got upset about spoiler posts but then i just learned to keep off social media until i watched widely popular tv shows / movies 🤷🏿‍♀ hashtag hashtag	0.033593833446502686	0.013222106732428074	0.01546931080520153
112	The night king has been defeated before by the same ancestors of the same family that killed him If that doesn't tell you that he's never been the ultimate threat I don't know what else would HASHTAG	others	0	the night king has been defeated before by the same ancestors of the same family that killed him if that does n't tell you that he ' s never been the ultimate threat i do n't know what else would hashtag	0.06149619072675705	0.012632601894438267	0.012086332775652409
113	Let's go on a trip down memory lane this Saturday as we take a look at the father-son duos to have played in USER Which one turned out for your team? HASHTAG HASHTAG URL	others	0	let ' s go on a trip down memory lane this saturday as we take a look at the father-son duos to have played in user which one turned out for your team ? hashtag hashtag url	0.01470073964446783	0.01687498763203621	0.024763697758316994
114	Assessing potential risk to St. Peter's after HASHTAG  URL	others	0	assessing potential risk to st . peter ' s after hashtag url	0.14454996585845947	0.022103391587734222	0.02565138041973114
115	I`m waiting for the first hateful tweets suggesting it was  HASHTAG that caused the HASHTAG  or some such similar fantasy  URL	disgust	0	i ` m waiting for the first hateful tweets suggesting it was hashtag that caused the hashtag or some such similar fantasy url	0.03628222271800041	0.012896066531538963	0.014704455621540546
116	USER Also think it's about US having a much stronger presence in the region.  If Guaidó gets succeeds the US will use HASHTAG to have a strong military base.	others	0	user also think it ' s about us having a much stronger presence in the region . if guaidó gets succeeds the us will use hashtag to have a strong military base .	0.12388236075639725	0.013224825263023376	0.013403628021478653
117	Socialism coming to its inevitable outcome in HASHTAG today: Government killing its own starving citizens.  URL	others	0	socialism coming to its inevitable outcome in hashtag today : government killing its own starving citizens . url	0.10993271321058273	0.012543177232146263	0.013392886146903038
118	Happy HASHTAG! Books are your best friends, stop by USER to celebrate and check out the new book shelf to find a friend!  URL	joy	0	happy hashtag ! books are your best friends , stop by user to celebrate and check out the new book shelf to find a friend ! url	0.027517162263393402	0.013690617866814137	0.01707913726568222
119	Dear Americans,THIS 👇🏾👇🏾READ!! URL ACT!! Call YOUR Representative and Senators (3 calls — easy!)THANK!! USER HASHTAG in HASHTAG HASHTAG  URL	others	0	dear americans , this 👇🏾 👇🏾 read ! ! url act ! ! call your representative and senators ( 3 calls — easy ! ) thank ! ! user hashtag in hashtag hashtag url	0.01735367253422737	0.015645837411284447	0.020506281405687332
120	'Dreams to surviveDreams make a wish come true, ooh.. Keep your dreams alive.. Dream, dream on.. Your dream will come alive!! Come on dream onCome on dream onCome on dream on, boyYour dream will come alive!!' HASHTAG HASHTAG HASHTAG	joy	0	' dreams to survivedreams make a wish come true , ooh .. keep your dreams alive .. dream , dream on .. your dream will come alive ! ! come on dream oncome on dream oncome on dream on , boyyour dream will come alive ! ! ' hashtag hashtag hashtag	0.023799313232302666	0.014155733399093151	0.01712671108543873
121	Toying with ideas is great. Toying with sentiments demeaning. HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG	others	0	toying with ideas is great . toying with sentiments demeaning . hashtag hashtag hashtag hashtag hashtag hashtag	0.05472443625330925	0.012205194681882858	0.014275571331381798
122	Great clip from last night's question time HASHTAG HASHTAG USER  URL	joy	0	great clip from last night ' s question time hashtag hashtag user url	0.01573719084262848	0.016797974705696106	0.025418180972337723
